phrase,frequency,seed_word,Volume,source_type,word_count,phrase_length,has_question_word,has_best_or_top,is_question_like,query_type,cluster_id_A,cluster_size,is_noise,cluster_label_B,cluster_id_B,direction_keyword
how long to cook hard boiled eggs on stove,1,How-to,9900,keyword_tool,9,42,True,False,True,question,35,92,False,0,best_B0,Best
how long to cook ribs in oven,1,How-to,14800,keyword_tool,7,29,True,False,True,question,35,92,False,1,best_B1,Best
how long to cook steak in oven,1,How-to,6600,keyword_tool,7,30,True,False,True,question,35,92,False,4,best_B4,Best
how long to deep fry chicken wings,1,How-to,5400,keyword_tool,7,34,True,False,True,question,35,92,False,0,best_B0,Best
how long to smoke a brisket,1,How-to,9900,keyword_tool,6,27,True,False,True,question,35,92,False,-1,best_B-1,Best
how long to smoke chicken wings,1,How-to,5400,keyword_tool,6,31,True,False,True,question,35,92,False,0,best_B0,Best
how long to smoke ribs,1,How-to,9900,keyword_tool,5,22,True,False,True,question,35,92,False,1,best_B1,Best
how long to thaw a turkey,1,How-to,9900,keyword_tool,6,25,True,False,True,question,35,92,False,-1,best_B-1,Best
how to bake chicken wings,1,How-to,6600,keyword_tool,5,25,True,False,True,question,35,92,False,0,best_B0,Best
how to boil chicken breast,1,How-to,5400,keyword_tool,5,26,True,False,True,question,35,92,False,0,best_B0,Best
how to boil potatoes,1,How-to,14800,keyword_tool,4,20,True,False,True,question,35,92,False,2,best_B2,Best
how to boil shrimp,1,How-to,5400,keyword_tool,4,18,True,False,True,question,35,92,False,0,best_B0,Best
how to boil sweet potatoes,1,How-to,5400,keyword_tool,5,26,True,False,True,question,35,92,False,2,best_B2,Best
how to cook a pork loin,1,How-to,5400,keyword_tool,6,23,True,False,True,question,35,92,False,-1,best_B-1,Best
how to cook a steak in the oven,1,How-to,6600,keyword_tool,8,31,True,False,True,question,35,92,False,4,best_B4,Best
how to cook a steak on the stove,1,How-to,6600,keyword_tool,8,32,True,False,True,question,35,92,False,4,best_B4,Best
how to cook baked potatoes in the oven,1,How-to,8100,keyword_tool,8,38,True,False,True,question,35,92,False,2,best_B2,Best
how to cook brisket in oven,1,How-to,8100,keyword_tool,6,27,True,False,True,question,35,92,False,-1,best_B-1,Best
how to cook chicken wings,1,How-to,5400,keyword_tool,5,25,True,False,True,question,35,92,False,0,best_B0,Best
how to cook chicken wings in the oven,1,How-to,6600,keyword_tool,8,37,True,False,True,question,35,92,False,0,best_B0,Best
how to cook flank steak,1,How-to,9900,keyword_tool,5,23,True,False,True,question,35,92,False,4,best_B4,Best
how to cook frozen shrimp,1,How-to,6600,keyword_tool,5,25,True,False,True,question,35,92,False,-1,best_B-1,Best
how to cook new york strip steak,1,How-to,6600,keyword_tool,7,32,True,False,True,question,35,92,False,-1,best_B-1,Best
how to cook pork chops in the oven,1,How-to,9900,keyword_tool,8,34,True,False,True,question,35,92,False,-1,best_B-1,Best
how to cook pork loin,1,How-to,8100,keyword_tool,5,21,True,False,True,question,35,92,False,-1,best_B-1,Best
how to cook ribs in the oven,1,How-to,18100,keyword_tool,7,28,True,False,True,question,35,92,False,1,best_B1,Best
how to cook ribs on the grill,1,How-to,5400,keyword_tool,7,29,True,False,True,question,35,92,False,1,best_B1,Best
how to cook rice in microwave,1,How-to,5400,keyword_tool,6,29,True,False,True,question,35,92,False,-1,best_B-1,Best
how to cook steak in air fryer,1,How-to,5400,keyword_tool,7,30,True,False,True,question,35,92,False,4,best_B4,Best
how to cook steak in oven,1,How-to,9900,keyword_tool,6,25,True,False,True,question,35,92,False,4,best_B4,Best
how to cook steak on stove,1,How-to,14800,keyword_tool,6,26,True,False,True,question,35,92,False,4,best_B4,Best
how to cook the ribs in the oven,1,How-to,12100,keyword_tool,8,32,True,False,True,question,35,92,False,1,best_B1,Best
how to cook top sirloin steak,2,How-to,10800,keyword_tool,6,29,True,True,True,question,35,92,False,3,best_B3,Best
how to cook wild rice,1,How-to,5400,keyword_tool,5,21,True,False,True,question,35,92,False,-1,best_B-1,Best
how to defrost chicken,1,How-to,9900,keyword_tool,4,22,True,False,True,question,35,92,False,-1,best_B-1,Best
how to defrost chicken fast,1,How-to,14800,keyword_tool,5,27,True,False,True,question,35,92,False,-1,best_B-1,Best
how to grill pork chops,1,How-to,5400,keyword_tool,5,23,True,False,True,question,35,92,False,-1,best_B-1,Best
how to grill steak,1,How-to,9900,keyword_tool,4,18,True,False,True,question,35,92,False,4,best_B4,Best
how to grow sweet potatoes,1,How-to,8100,keyword_tool,5,26,True,False,True,question,35,92,False,-1,best_B-1,Best
how to make a soft boiled egg,2,How-to,13200,keyword_tool,7,29,True,False,True,question,35,92,False,0,best_B0,Best
how to make baked potatoes in oven,1,How-to,6600,keyword_tool,7,34,True,False,True,question,35,92,False,2,best_B2,Best
how to make eggnog,1,maker,9900,keyword_tool,4,18,True,False,True,question,35,92,False,0,best_B0,Best
how to make over easy eggs,2,How-to,13200,keyword_tool,6,26,True,False,True,question,35,92,False,0,best_B0,Best
how to make ribs in the oven,2,How-to,16200,keyword_tool,7,28,True,False,True,question,35,92,False,1,best_B1,Best
how to make soft boiled eggs,1,maker,14800,keyword_tool,6,28,True,False,True,question,35,92,False,0,best_B0,Best
how to make white rice,1,How-to,18100,keyword_tool,5,22,True,False,True,question,35,92,False,-1,best_B-1,Best
how to reheat steak,1,How-to,12100,keyword_tool,4,19,True,False,True,question,35,92,False,-1,best_B-1,Best
how to smoke a brisket,1,How-to,14800,keyword_tool,5,22,True,False,True,question,35,92,False,-1,best_B-1,Best
how to smoke a pork butt,1,How-to,8100,keyword_tool,6,24,True,False,True,question,35,92,False,-1,best_B-1,Best
how to smoke brisket,1,How-to,5400,keyword_tool,4,20,True,False,True,question,35,92,False,-1,best_B-1,Best
how to smoke ribs,1,How-to,8100,keyword_tool,4,17,True,False,True,question,35,92,False,1,best_B1,Best
how to steam broccoli in microwave,1,How-to,5400,keyword_tool,6,34,True,False,True,question,35,92,False,-1,best_B-1,Best
how to tenderize steak,1,How-to,8100,keyword_tool,4,22,True,False,True,question,35,92,False,-1,best_B-1,Best
how to thaw chicken,1,How-to,6600,keyword_tool,4,19,True,False,True,question,35,92,False,-1,best_B-1,Best
how to thaw chicken fast,1,How-to,12100,keyword_tool,5,24,True,False,True,question,35,92,False,-1,best_B-1,Best
how to wash rice,1,How-to,6600,keyword_tool,4,16,True,False,True,question,35,92,False,-1,best_B-1,Best
sirloin top sirloin,1,top,9900,keyword_tool,3,19,False,True,False,best_list,35,92,False,3,best_B3,Best
top blade steak,1,top,6600,keyword_tool,3,15,False,True,False,best_list,35,92,False,-1,best_B-1,Best
top round steak,1,top,14800,keyword_tool,3,15,False,True,False,best_list,35,92,False,-1,best_B-1,Best
top sirloin,1,top,14800,keyword_tool,2,11,False,True,False,best_list,35,92,False,3,best_B3,Best
top sirloin recipes,1,top,5400,keyword_tool,3,19,False,True,False,best_list,35,92,False,3,best_B3,Best
top sirloin steak recipe,1,top,8100,keyword_tool,4,24,False,True,False,best_list,35,92,False,3,best_B3,Best
50 best restaurants in the world,1,Best,5400,keyword_tool,6,32,False,True,False,best_list,56,79,False,-1,best_B-1,Best
best accommodation hawaii,1,Best,5400,keyword_tool,3,25,False,True,False,best_list,56,79,False,4,best_B4,Best
best beaches in california,1,Best,8100,keyword_tool,4,26,False,True,False,best_list,56,79,False,2,best_B2,Best
best beaches in costa rica,1,Best,5400,keyword_tool,5,26,False,True,False,best_list,56,79,False,2,best_B2,Best
best beaches in florida,1,Best,33100,keyword_tool,4,23,False,True,False,best_list,56,79,False,2,best_B2,Best
best beaches in mexico,1,Best,5400,keyword_tool,4,22,False,True,False,best_list,56,79,False,2,best_B2,Best
best beaches in north carolina,1,Best,5400,keyword_tool,5,30,False,True,False,best_list,56,79,False,-1,best_B-1,Best
best beaches in portugal,1,Best,6600,keyword_tool,4,24,False,True,False,best_list,56,79,False,-1,best_B-1,Best
best beaches in puerto rico,1,Best,9900,keyword_tool,5,27,False,True,False,best_list,56,79,False,2,best_B2,Best
best beaches in san diego,1,Best,5400,keyword_tool,5,25,False,True,False,best_list,56,79,False,2,best_B2,Best
best beaches in texas,1,Best,6600,keyword_tool,4,21,False,True,False,best_list,56,79,False,2,best_B2,Best
best beaches in thailand,1,Best,6600,keyword_tool,4,24,False,True,False,best_list,56,79,False,-1,best_B-1,Best
best beaches in the world,1,Best,12100,keyword_tool,5,25,False,True,False,best_list,56,79,False,2,best_B2,Best
best breakfast,1,Best,22200,keyword_tool,2,14,False,True,False,best_list,56,79,False,1,best_B1,Best
best breakfast in las vegas,1,Best,9900,keyword_tool,5,27,False,True,False,best_list,56,79,False,3,best_B3,Best
best breakfast sandwich near me,1,Best,6600,keyword_tool,5,31,False,True,False,best_list,56,79,False,1,best_B1,Best
best burger near me,1,Best,40500,keyword_tool,4,19,False,True,False,best_list,56,79,False,-1,best_B-1,Best
best cheesesteaks in philadelphia,1,Best,5400,keyword_tool,4,33,False,True,False,best_list,56,79,False,3,best_B3,Best
best food in town,1,Best,6600,keyword_tool,4,17,False,True,False,best_list,56,79,False,-1,best_B-1,Best
best hawaiian island to visit,1,Best,6600,keyword_tool,5,29,False,True,False,best_list,56,79,False,4,best_B4,Best
best hotels in costa rica,1,Best,5400,keyword_tool,5,25,False,True,False,best_list,56,79,False,2,best_B2,Best
best hotels in hawaii,1,Best,5400,keyword_tool,4,21,False,True,False,best_list,56,79,False,4,best_B4,Best
best hotels in mexico city,1,Best,5400,keyword_tool,5,26,False,True,False,best_list,56,79,False,-1,best_B-1,Best
best island to visit in hawaii,1,Best,8100,keyword_tool,6,30,False,True,False,best_list,56,79,False,4,best_B4,Best
best las vegas restaurants,1,Best,5400,keyword_tool,4,26,False,True,False,best_list,56,79,False,3,best_B3,Best
best lunch places near me,1,Best,5400,keyword_tool,5,25,False,True,False,best_list,56,79,False,-1,best_B-1,Best
best mexican restaurants near me,1,Best,22200,keyword_tool,5,32,False,True,False,best_list,56,79,False,-1,best_B-1,Best
best philly cheesesteak in philly,1,Best,9900,keyword_tool,5,33,False,True,False,best_list,56,79,False,-1,best_B-1,Best
best places lunch,1,Best,8100,keyword_tool,3,17,False,True,False,best_list,56,79,False,-1,best_B-1,Best
best places to eat,1,Best,8100,keyword_tool,4,18,False,True,False,best_list,56,79,False,-1,best_B-1,Best
best places to stay in costa rica,1,Best,5400,keyword_tool,7,33,False,True,False,best_list,56,79,False,2,best_B2,Best
best places to stay on maui hawaii,1,Best,12100,keyword_tool,7,34,False,True,False,best_list,56,79,False,4,best_B4,Best
best places to visit in greece,1,Best,5400,keyword_tool,6,30,False,True,False,best_list,56,79,False,-1,best_B-1,Best
best places to visit in mexico,1,Best,5400,keyword_tool,6,30,False,True,False,best_list,56,79,False,2,best_B2,Best
best restaurants,1,Best,49500,keyword_tool,2,16,False,True,False,best_list,56,79,False,3,best_B3,Best
best restaurants charlotte nc,1,Best,8100,keyword_tool,4,29,False,True,False,best_list,56,79,False,-1,best_B-1,Best
best restaurants in charleston sc,1,Best,14800,keyword_tool,5,33,False,True,False,best_list,56,79,False,-1,best_B-1,Best
best restaurants in charlotte,1,Best,5400,keyword_tool,4,29,False,True,False,best_list,56,79,False,-1,best_B-1,Best
best restaurants in key west,1,Best,5400,keyword_tool,5,28,False,True,False,best_list,56,79,False,3,best_B3,Best
best restaurants in maui,1,Best,5400,keyword_tool,4,24,False,True,False,best_list,56,79,False,3,best_B3,Best
best restaurants in philadelphia,1,Best,9900,keyword_tool,4,32,False,True,False,best_list,56,79,False,3,best_B3,Best
best restaurants in phoenix,1,Best,5400,keyword_tool,4,27,False,True,False,best_list,56,79,False,3,best_B3,Best
best restaurants in rome,1,Best,5400,keyword_tool,4,24,False,True,False,best_list,56,79,False,-1,best_B-1,Best
best restaurants in salt lake city,1,Best,5400,keyword_tool,6,34,False,True,False,best_list,56,79,False,-1,best_B-1,Best
best restaurants in sedona,1,Best,5400,keyword_tool,4,26,False,True,False,best_list,56,79,False,-1,best_B-1,Best
best restaurants in vegas,1,Best,8100,keyword_tool,4,25,False,True,False,best_list,56,79,False,3,best_B3,Best
best restaurants philadelphia,1,Best,9900,keyword_tool,3,29,False,True,False,best_list,56,79,False,3,best_B3,Best
best restaurants phoenix,1,Best,5400,keyword_tool,3,24,False,True,False,best_list,56,79,False,3,best_B3,Best
best restaurants vegas,1,Best,5400,keyword_tool,3,22,False,True,False,best_list,56,79,False,3,best_B3,Best
best sandwiches near me,1,Best,18100,keyword_tool,4,23,False,True,False,best_list,56,79,False,1,best_B1,Best
best seafood restaurants near me,1,Best,14800,keyword_tool,5,32,False,True,False,best_list,56,79,False,-1,best_B-1,Best
best spanish beach resorts,1,Best,6600,keyword_tool,4,26,False,True,False,best_list,56,79,False,2,best_B2,Best
best spanish coastal resorts,1,Best,6600,keyword_tool,4,28,False,True,False,best_list,56,79,False,-1,best_B-1,Best
best time to go to iceland,1,Best,5400,keyword_tool,6,26,False,True,False,best_list,56,79,False,0,best_B0,Best
best time to go to switzerland,1,Best,5400,keyword_tool,6,30,False,True,False,best_list,56,79,False,0,best_B0,Best
best time to travel to costa rica,1,Best,5400,keyword_tool,7,33,False,True,False,best_list,56,79,False,2,best_B2,Best
best time to visit costa rica,1,Best,14800,keyword_tool,6,29,False,True,False,best_list,56,79,False,2,best_B2,Best
best time to visit greece,1,Best,9900,keyword_tool,5,25,False,True,False,best_list,56,79,False,0,best_B0,Best
best time to visit iceland,1,Best,14800,keyword_tool,5,26,False,True,False,best_list,56,79,False,0,best_B0,Best
best time to visit puerto rico,1,Best,9900,keyword_tool,6,30,False,True,False,best_list,56,79,False,-1,best_B-1,Best
best time to visit switzerland,1,Best,8100,keyword_tool,5,30,False,True,False,best_list,56,79,False,0,best_B0,Best
best time to visit thailand,1,Best,12100,keyword_tool,5,27,False,True,False,best_list,56,79,False,0,best_B0,Best
best western grant park hotel,1,Best,8100,keyword_tool,5,29,False,True,False,best_list,56,79,False,3,best_B3,Best
best western premier empire state hotel,1,Best,6600,keyword_tool,6,39,False,True,False,best_list,56,79,False,-1,best_B-1,Best
cold lunch ideas,1,ideas,5400,keyword_tool,3,16,False,False,False,normal,56,79,False,1,best_B1,Best
easy lunch ideas,1,ideas,27100,keyword_tool,3,16,False,False,False,normal,56,79,False,1,best_B1,Best
easy lunch ideas for work,1,ideas,9900,keyword_tool,5,25,False,False,False,normal,56,79,False,1,best_B1,Best
high protein dinner ideas,1,ideas,9900,keyword_tool,4,25,False,False,False,normal,56,79,False,-1,best_B-1,Best
high protein lunch ideas,1,ideas,9900,keyword_tool,4,24,False,False,False,normal,56,79,False,1,best_B1,Best
hotel orlando best western,1,Best,6600,keyword_tool,4,26,False,True,False,best_list,56,79,False,3,best_B3,Best
ideas for lunch for kindergarteners,1,ideas,6600,keyword_tool,5,35,False,False,False,normal,56,79,False,1,best_B1,Best
keto lunch ideas,1,ideas,6600,keyword_tool,3,16,False,False,False,normal,56,79,False,1,best_B1,Best
key west best hotels,1,Best,6600,keyword_tool,4,20,False,True,False,best_list,56,79,False,3,best_B3,Best
low carb lunch ideas,1,ideas,5400,keyword_tool,4,20,False,False,False,normal,56,79,False,1,best_B1,Best
lunch ideas for work,1,ideas,9900,keyword_tool,4,20,False,False,False,normal,56,79,False,1,best_B1,Best
lunch meal prep ideas,1,ideas,6600,keyword_tool,4,21,False,False,False,normal,56,79,False,1,best_B1,Best
meal prep lunch ideas,1,ideas,5400,keyword_tool,4,21,False,False,False,normal,56,79,False,1,best_B1,Best
savory breakfast ideas,1,ideas,5400,keyword_tool,3,22,False,False,False,normal,56,79,False,1,best_B1,Best
work lunch ideas,1,ideas,6600,keyword_tool,3,16,False,False,False,normal,56,79,False,1,best_B1,Best
beard beard styles,1,style,8100,keyword_tool,3,18,False,False,False,normal,54,77,False,3,best_B3,Best
beard styles men,1,style,5400,keyword_tool,3,16,False,False,False,normal,54,77,False,3,best_B3,Best
best beard trimmers for men,1,Best,5400,keyword_tool,5,27,False,True,False,best_list,54,77,False,-1,best_B-1,Best
best clarifying shampoo,1,Best,14800,keyword_tool,3,23,False,True,False,best_list,54,77,False,-1,best_B-1,Best
best concealer for mature skin,1,Best,6600,keyword_tool,5,30,False,True,False,best_list,54,77,False,0,best_B0,Best
best conditioner,1,Best,5400,keyword_tool,2,16,False,True,False,best_list,54,77,False,4,best_B4,Best
best conditioner for curly hair,1,Best,5400,keyword_tool,5,31,False,True,False,best_list,54,77,False,4,best_B4,Best
best curly hair products,1,Best,18100,keyword_tool,4,24,False,True,False,best_list,54,77,False,4,best_B4,Best
best diffuser for curly hair,1,Best,5400,keyword_tool,5,28,False,True,False,best_list,54,77,False,-1,best_B-1,Best
best drugstore shampoo,1,Best,12100,keyword_tool,3,22,False,True,False,best_list,54,77,False,2,best_B2,Best
best dry shampoo,1,Best,27100,keyword_tool,3,16,False,True,False,best_list,54,77,False,2,best_B2,Best
best guy hair products,1,Best,5400,keyword_tool,4,22,False,True,False,best_list,54,77,False,-1,best_B-1,Best
best hair color for gray hair,1,Best,5400,keyword_tool,6,29,False,True,False,best_list,54,77,False,-1,best_B-1,Best
best hair conditioner,1,Best,5400,keyword_tool,3,21,False,True,False,best_list,54,77,False,4,best_B4,Best
best hair dye to color gray,1,Best,5400,keyword_tool,6,27,False,True,False,best_list,54,77,False,-1,best_B-1,Best
best hair pomades for guys,1,Best,5400,keyword_tool,5,26,False,True,False,best_list,54,77,False,-1,best_B-1,Best
best hair products for curly hair,1,Best,6600,keyword_tool,6,33,False,True,False,best_list,54,77,False,4,best_B4,Best
best hairstyles for round faces,1,face,5400,keyword_tool,5,31,False,True,False,best_list,54,77,False,1,best_B1,Best
best head shaver,1,Best,6600,keyword_tool,3,16,False,True,False,best_list,54,77,False,-1,best_B-1,Best
best head shaver for men,1,Best,6600,keyword_tool,5,24,False,True,False,best_list,54,77,False,-1,best_B-1,Best
best leave in conditioner for curly hair,1,Best,6600,keyword_tool,7,40,False,True,False,best_list,54,77,False,4,best_B4,Best
best makeup for mature skin,1,Best,6600,keyword_tool,5,27,False,True,False,best_list,54,77,False,0,best_B0,Best
best men's shampoo,1,Best,5400,keyword_tool,3,18,False,True,False,best_list,54,77,False,2,best_B2,Best
best moisturizing shampoo,1,Best,5400,keyword_tool,3,25,False,True,False,best_list,54,77,False,2,best_B2,Best
best primer for mature skin,1,Best,6600,keyword_tool,5,27,False,True,False,best_list,54,77,False,0,best_B0,Best
best products for curly hair,1,Best,5400,keyword_tool,5,28,False,True,False,best_list,54,77,False,4,best_B4,Best
best purple shampoo,1,Best,9900,keyword_tool,3,19,False,True,False,best_list,54,77,False,-1,best_B-1,Best
best razor for men,1,Best,8100,keyword_tool,4,18,False,True,False,best_list,54,77,False,-1,best_B-1,Best
best shampoo and conditioner for curly hair,1,Best,8100,keyword_tool,7,43,False,True,False,best_list,54,77,False,4,best_B4,Best
best shampoo for color treated hair,1,Best,6600,keyword_tool,6,35,False,True,False,best_list,54,77,False,-1,best_B-1,Best
best shampoo for colored hair,1,Best,9900,keyword_tool,5,29,False,True,False,best_list,54,77,False,-1,best_B-1,Best
best shampoo for curly hair,1,Best,8100,keyword_tool,5,27,False,True,False,best_list,54,77,False,4,best_B4,Best
best shampoo for dry hair,1,Best,8100,keyword_tool,5,25,False,True,False,best_list,54,77,False,2,best_B2,Best
best shampoo for dry scalp,1,Best,9900,keyword_tool,5,26,False,True,False,best_list,54,77,False,2,best_B2,Best
best shampoo for fine hair,1,Best,6600,keyword_tool,5,26,False,True,False,best_list,54,77,False,2,best_B2,Best
best shampoo for itchy scalp,1,Best,5400,keyword_tool,5,28,False,True,False,best_list,54,77,False,-1,best_B-1,Best
best shampoo for men,1,Best,9900,keyword_tool,4,20,False,True,False,best_list,54,77,False,-1,best_B-1,Best
best shampoo for oily hair,1,Best,18100,keyword_tool,5,26,False,True,False,best_list,54,77,False,-1,best_B-1,Best
best tinted moisturizer,1,Best,18100,keyword_tool,3,23,False,True,False,best_list,54,77,False,0,best_B0,Best
best tinted moisturizer for mature skin,1,Best,5400,keyword_tool,6,39,False,True,False,best_list,54,77,False,0,best_B0,Best
best volumizing shampoo,1,Best,5400,keyword_tool,3,23,False,True,False,best_list,54,77,False,-1,best_B-1,Best
black hair styles,1,style,6600,keyword_tool,3,17,False,False,False,normal,54,77,False,-1,best_B-1,Best
blonde hair ideas,1,ideas,6600,keyword_tool,3,17,False,False,False,normal,54,77,False,-1,best_B-1,Best
boyish style haircuts,1,style,8100,keyword_tool,3,21,False,False,False,normal,54,77,False,3,best_B3,Best
braids styles,1,style,6600,keyword_tool,2,13,False,False,False,normal,54,77,False,-1,best_B-1,Best
cornrow braid styles,1,style,5400,keyword_tool,3,20,False,False,False,normal,54,77,False,-1,best_B-1,Best
curly hair styles,1,style,14800,keyword_tool,3,17,False,False,False,normal,54,77,False,4,best_B4,Best
facial hair styles,1,style,5400,keyword_tool,3,18,False,False,False,normal,54,77,False,3,best_B3,Best
hair braid styles for black hair,1,style,6600,keyword_tool,6,32,False,False,False,normal,54,77,False,-1,best_B-1,Best
hair color ideas,1,ideas,33100,keyword_tool,3,16,False,False,False,normal,54,77,False,-1,best_B-1,Best
hair ideas,1,ideas,9900,keyword_tool,2,10,False,False,False,normal,54,77,False,-1,best_B-1,Best
hair style boyish,1,style,5400,keyword_tool,3,17,False,False,False,normal,54,77,False,-1,best_B-1,Best
hair style for man curly,1,style,14800,keyword_tool,5,24,False,False,False,normal,54,77,False,3,best_B3,Best
hair styles for over 60s ladies,1,style,14800,keyword_tool,6,31,False,False,False,normal,54,77,False,-1,best_B-1,Best
hair styles men,1,style,6600,keyword_tool,3,15,False,False,False,normal,54,77,False,3,best_B3,Best
haircut styles for men,1,style,6600,keyword_tool,4,22,False,False,False,normal,54,77,False,3,best_B3,Best
haircut styles women's medium,1,style,8100,keyword_tool,4,29,False,False,False,normal,54,77,False,3,best_B3,Best
haircuts for oval faces,1,face,6600,keyword_tool,4,23,False,False,False,normal,54,77,False,1,best_B1,Best
hairdressing ideas,1,ideas,8100,keyword_tool,2,18,False,False,False,normal,54,77,False,-1,best_B-1,Best
hairstyle cut for round face,1,face,8100,keyword_tool,5,28,False,False,False,normal,54,77,False,1,best_B1,Best
hairstyle for round shaped face,1,face,6600,keyword_tool,5,31,False,False,False,normal,54,77,False,1,best_B1,Best
how to braid,1,How-to,8100,keyword_tool,3,12,True,False,True,question,54,77,False,-1,best_B-1,Best
how to use dry shampoo,1,How-to,8100,keyword_tool,5,22,True,False,True,question,54,77,False,-1,best_B-1,Best
long beard styles,1,style,5400,keyword_tool,3,17,False,False,False,normal,54,77,False,3,best_B3,Best
long hair styles for men,1,style,12100,keyword_tool,5,24,False,False,False,normal,54,77,False,3,best_B3,Best
men braid styles,1,style,9900,keyword_tool,3,16,False,False,False,normal,54,77,False,-1,best_B-1,Best
men's haircut styles long hair,1,style,6600,keyword_tool,5,30,False,False,False,normal,54,77,False,3,best_B3,Best
mens haircut styles,1,style,8100,keyword_tool,3,19,False,False,False,normal,54,77,False,3,best_B3,Best
natural hair styles,1,style,5400,keyword_tool,3,19,False,False,False,normal,54,77,False,-1,best_B-1,Best
old men haircut styles,1,style,6600,keyword_tool,4,22,False,False,False,normal,54,77,False,3,best_B3,Best
oval face shape hairstyles,1,face,5400,keyword_tool,4,26,False,False,False,normal,54,77,False,1,best_B1,Best
short beard styles,1,style,9900,keyword_tool,3,18,False,False,False,normal,54,77,False,3,best_B3,Best
short cut style for women,1,style,22200,keyword_tool,5,25,False,False,False,normal,54,77,False,-1,best_B-1,Best
short hair styles for men,1,style,6600,keyword_tool,5,25,False,False,False,normal,54,77,False,3,best_B3,Best
short hair styles over 50 woman,1,style,6600,keyword_tool,6,31,False,False,False,normal,54,77,False,-1,best_B-1,Best
top 10 hairstyles for men,1,top,6600,keyword_tool,5,25,False,True,False,best_list,54,77,False,-1,best_B-1,Best
wedding hair styles,1,style,5400,keyword_tool,3,19,False,False,False,normal,54,77,False,-1,best_B-1,Best
